areacode,districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat,origin_areacode,exclude
101300905,450922,450900,玉林市,450922,陆川,110.264842,22.321054,59457,59457,广西壮族自治区,110.2667,22.3167,110.2667,22.3167,101300905,0
101300902,450923,450900,玉林市,450923,博白,109.980004,22.271285,59449,59449,广西壮族自治区,109.9833,22.3,109.9833,22.3,101300902,0
101300906,450924,450900,玉林市,450924,兴业,109.877768,22.74187,59453,59453,广西壮族自治区,110.1167,22.6667,110.1167,22.6667,101300906,0
101300903,450981,450900,玉林市,450981,北流,110.348052,22.701648,59451,59451,广西壮族自治区,110.3833,22.6667,110.3833,22.6667,101300903,0
101301001,451000,451000,百色市,451000,百色,106.616285,23.897742,59211,59211,广西壮族自治区,106.6,23.9,106.6,23.9,101301001,1
101301013,451002,451000,百色市,451002,右江,106.615727,23.897675,59211,59211,广西壮族自治区,106.6,23.9,106.6,23.9,101301013,0
101301003,451021,451000,百色市,451021,田阳,106.904315,23.736079,59213,59213,广西壮族自治区,106.95,23.75,106.95,23.75,101301003,0
101301006,451022,451000,百色市,451022,田东,107.12426,23.600444,59224,59224,广西壮族自治区,107.1167,23.6,107.1167,23.6,101301006,0
101301007,451023,451000,百色市,451023,平果,107.580403,23.320479,59228,59228,广西壮族自治区,107.5667,23.2833,107.5667,23.2833,101301007,0
101301004,451024,451000,百色市,451024,德保,106.618164,23.321464,59215,59215,广西壮族自治区,106.6333,23.3333,106.6333,23.3333,101301004,0
101301002,451026,451000,百色市,451026,那坡,105.833553,23.400785,59209,59209,广西壮族自治区,105.8167,23.4167,105.8167,23.4167,101301002,0
101301011,451027,451000,百色市,451027,凌云,106.56487,24.345643,59015,59015,广西壮族自治区,106.5333,24.3833,106.5333,24.3833,101301011,0
101301010,451028,451000,百色市,451028,乐业,106.559638,24.782204,59012,59012,广西壮族自治区,106.55,24.7833,106.55,24.7833,101301010,0
101301012,451029,451000,百色市,451029,田林,106.235047,24.290262,59017,59017,广西壮族自治区,106.2667,24.2667,106.2667,24.2667,101301012,0
101301009,451030,451000,百色市,451030,西林,105.095025,24.492041,59004,59004,广西壮族自治区,105.0833,24.5,105.0833,24.5,101301009,0
101301008,451031,451000,百色市,451031,隆林,105.342363,24.774318,59001,59001,广西壮族自治区,105.3333,24.7833,105.3333,24.7833,101301008,0
